Date,Token0,Token1,FeeTier,TVLUSD,VolumeUSD,FeesUSD,APR
2022-01-18,ETH,SURE,3000,1343863.046801174307088997942340695,2527.972622051898231714645933746921,7.583917866155694695143937801240763,=I2*365/G2
2022-01-18,STACK,USDT,10000,18456.845884,2486.890173,24.86890173,=I2*365/G2
2022-01-18,BTSG,ETH,3000,28211.33096259883634393462998568567,2480.834502404440272980461384008771,7.442503507213320818941384152026314,=I2*365/G2
2022-01-18,ETH,BICO,10000,6039.425038769148252573266979783627,2448.684255601894815657999709352088,24.48684255601894815657999709352088,=I2*365/G2
2022-01-18,RKTS,ETH,10000,6380.554442475604458534440669153958,2448.197603863978108241582955739954,24.48197603863978108241582955739954,=I2*365/G2
2022-01-18,OOKS,ETH,10000,34506.57204208432491813688589251761,2432.084879296439320113068664820082,24.32084879296439320113068664820082,=I2*365/G2
2022-01-18,MC,ETH,10000,2058153.714112273441329375911904671,2422.5468501777163221551166039595,24.225468501777163221551166039595,=I2*365/G2
2022-01-18,ARCX,ETH,10000,880361.6783603617532900692337161163,2419.257936119308545991579869048555,24.19257936119308545991579869048555,=I2*365/G2
2022-01-18,OHM,USDC,3000,11856.59187840921819016626881999058,2402.457581,7.207372743,=I2*365/G2
2022-01-18,ETH,NCR,10000,51947.16666750872776829440744407609,2392.713598108328044136614785695311,23.92713598108328044136614785695311,=I2*365/G2
2022-01-18,LEASH,ETH,10000,2309495.40963706882753444005576983,2379.889112364554023668963280752722,23.79889112364554023668963280752722,=I2*365/G2
2022-01-18,BANK,ETH,10000,31237.60235881260666143207852339225,2374.250173438227812975201756831736,23.74250173438227812975201756831736,=I2*365/G2
2022-01-18,PKF,ETH,10000,21784.65526551301689496545129560578,2287.370373882716345286410320251173,22.87370373882716345286410320251173,=I2*365/G2
2022-01-18,SDAO,ETH,10000,53942.63599741406564443144950932416,2273.698921660721458261609029981979,22.73698921660721458261609029981979,=I2*365/G2
2022-01-18,JPYC,ETH,3000,6678.294073159577520200607305890267,2198.679013904666393677352399438474,6.596037041713999181032057198315421,=I2*365/G2
2022-01-18,GRPFT,ETH,10000,206240.3310034676497549702305284402,2135.369214218268368056645526391098,21.35369214218268368056645526391098,=I2*365/G2
2022-01-18,ARTM,USDT,3000,38820.76980300000000000000000000001,2121.589704,6.364769112,=I2*365/G2
2022-01-18,DEPO,ETH,10000,16500.31784594216933477787498893522,2120.489157360887635604373508325021,21.20489157360887635604373508325021,=I2*365/G2
2022-01-18,YCO,ETH,3000,11656.03164956044637217056050204627,2114.417617534723081931810553382573,6.343252852604169245795431660147719,=I2*365/G2
2022-01-18,ARTM,ETH,3000,8981.034209935691697611875918305171,2087.518136096006694607042666913778,6.262554408288020083821128000741334,=I2*365/G2
2022-01-18,GET,ETH,10000,27265.06882963963755475969861945992,2086.617181833324382049594721914976,20.86617181833324382049594721914976,=I2*365/G2
2022-01-18,X8X,ETH,3000,25948.66748273227647037089096747372,2081.066784001402553249908349462972,6.243200352004207659749725048388916,=I2*365/G2
2022-01-18,BOBA,ETH,3000,124977.2909463205002805363504126798,2079.342594529737607575311113127748,6.238027783589212822725933339383243,=I2*365/G2
2022-01-18,MTG,ETH,3000,50685.928735382240220681207263309,2069.01321137967594823185013029298,6.20703963413902784469555039087894,=I2*365/G2
2022-01-18,DFM,ETH,500,6714.706695385591475164987290919065,1988.317298429446057622082004769771,0.9941586492147230288110410023848857,=I2*365/G2
2022-01-18,DAI,MKR,3000,214295.7657322471027986535761261756,1979.83860272250450191431690939358,5.93951580816751350574295072818074,=I2*365/G2
2022-01-18,BUSD,ETH,10000,76335.57430424960074425389942720577,1969.780513242674882726661566469646,19.69780513242674882726661566469646,=I2*365/G2
2022-01-18,SILV,ETH,10000,456962.4537203231358910167662100091,1964.647353253261240061488470181222,19.64647353253261240061488470181222,=I2*365/G2
2022-01-18,⚗️,USDT,3000,3855.359589000000000000000000000001,1951.380081,5.854140243,=I2*365/G2
2022-01-18,HOT,ETH,10000,817332.1916584437980455718169750531,1949.06293638028468285176517447504,19.4906293638028468285176517447504,=I2*365/G2
2022-01-18,ETH,CGLD,3000,9386.175437386477726507346455298819,1939.880885771481497900877087724517,5.81964265731444449370263126317355,=I2*365/G2
2022-01-18,EGCC,USDT,3000,22710.428963,1918.907177,5.756721531,=I2*365/G2
2022-01-18,WBTC,MM,10000,52662.58397795024186037743243159355,1823.357756828005660723189478952821,18.23357756828005660723189478952821,=I2*365/G2
2022-01-18,ETH,WCFG,3000,35785.31795007352684223972545228816,1810.845540365539697153875080838635,5.432536621096619091461625242515904,=I2*365/G2
2022-01-18,STMX,ETH,3000,98215.14884248955021254362865189926,1809.669570621818455199607210738276,5.429008711865455365598821632214827,=I2*365/G2
2022-01-18,USDC,COMP,10000,45673.79927038685289532922048854531,1740.386699074350563763311376002802,17.40386699074350563763311376002802,=I2*365/G2
2022-01-18,ADD,USDT,10000,2359.891645,1721.47707,17.2147707,=I2*365/G2
2022-01-18,ZMT,ETH,3000,703916.951084597538366113085350692,1671.991517400071470050138616995523,5.015974552200214410150415850986569,=I2*365/G2
2022-01-18,AIN,ETH,500,968132.931827781329567120527738262,1667.55387758233360457007125506893,0.833776938791166802285035627534465,=I2*365/G2
2022-01-18,ETH,FOREX,3000,87145.74563219511854898659088985185,1652.292151502437598361570179374024,4.956876454507312795084710538122072,=I2*365/G2
2022-01-18,ZAM,USDT,3000,27210.639944,1644.686163,4.934058489,=I2*365/G2
2022-01-18,GERO,ETH,10000,34582.47450475835731389479711772734,1625.199346971772709119787444731554,16.25199346971772709119787444731554,=I2*365/G2
2022-01-18,ZKT,USDT,3000,26347.109143,1623.272253,4.869816759,=I2*365/G2
2022-01-18,L2,ETH,3000,24151.5370859715491520999931433475,1591.745417902291672807607710731328,4.775236253706875018422823132193984,=I2*365/G2
2022-01-18,YLDY,USDC,10000,3986.778570999999999999999999999999,1591.690077,15.91690077,=I2*365/G2
2022-01-18,AAVE,ETH,10000,38747.07853736550404597062179427507,1591.072180277266570064622085526197,15.91072180277266570064622085526197,=I2*365/G2
2022-01-18,ETH,INJ,3000,34944.94046326253329292349798391147,1589.273816940459701659717611677172,4.767821450821379104979152835031515,=I2*365/G2
2022-01-18,RVST,ETH,3000,18479.29448842725560849983088955132,1568.063750592408579280440521318815,4.704191251777225737841321563956446,=I2*365/G2
2022-01-18,USDC,MFT,10000,91274.90394799999999999999999999999,1564.75221,15.6475221,=I2*365/G2
2022-01-18,STRONG,ETH,10000,8777.271820558255438556520589601752,1564.538611337125747907448135701527,15.64538611337125747907448135701527,=I2*365/G2
2022-01-18,IHF,USDT,10000,12095.26673,1557.150631,15.57150631,=I2*365/G2
2022-01-18,ETH,VISION,3000,1550.982778008941761715211004690934,1544.006276273039846881419797311643,4.632018828819119540644259391934929,=I2*365/G2
2022-01-18,DINU,ETH,10000,83551.62610529457730243373092066385,1535.251370991600848420894912386607,15.35251370991600848420894912386607,=I2*365/G2
2022-01-18,ETH,OSQTH,3000,2447.282062243700752009728297925952,1533.71431447193004715344893237025,4.60114294341579014146034679711075,=I2*365/G2
2022-01-18,ETH,RCN,3000,13049.32636515338607357947271489968,1516.433984161352378583557365251188,4.549301952484057135750672095753565,=I2*365/G2
2022-01-18,BOND,USDT,3000,8370.181172,1511.016906,4.533050718,=I2*365/G2
2022-01-18,ARTE,ETH,10000,39759.37895568612074191149033706371,1509.45557772828734352645344089229,15.0945557772828734352645344089229,=I2*365/G2
2022-01-18,KRAUSE,ETH,10000,42319.05038610511665251639494346056,1501.719438513599651338923523926819,15.01719438513599651338923523926819,=I2*365/G2
2022-01-18,TOKE,ETH,10000,39199.42592880737756827351889949335,1488.951733977624781777372700077725,14.88951733977624781777372700077725,=I2*365/G2
2022-01-18,DAI,MATIC,10000,25335.33074998347091776791684027827,1486.929001383005902886171861522668,14.86929001383005902886171861522668,=I2*365/G2
2022-01-18,USDC,VNL,10000,105426.834043,1471.938894,14.71938894,=I2*365/G2
2022-01-18,BONDLY,USDC,10000,62453.867917,1469.098108,14.69098108,=I2*365/G2
2022-01-18,VNL,ETH,3000,20662.05607841028400231488134014421,1440.222684312209073240137712009,4.320668052936627219720413136027,=I2*365/G2
2022-01-18,WGMI,ETH,10000,21694.13674625472062013169392115757,1414.122374625336182080149236872115,14.14122374625336182080149236872115,=I2*365/G2
2022-01-18,ETH,RGT,10000,86858.88338852298923050350859682495,1406.397066541513296431771107999546,14.06397066541513296431771107999546,=I2*365/G2
2022-01-18,MONG2,ETH,10000,4386.677025217370143662978228924187,1397.45099389084816245975204552644,13.9745099389084816245975204552644,=I2*365/G2
2022-01-18,WBTC,NU,3000,154933.2489075354519511782564200255,1392.183884336233517885162187849764,4.176551653008700553655486563549292,=I2*365/G2
2022-01-18,FLUX,ETH,10000,35139.86284630632064473953491172901,1364.3341973722308386637495491447,13.643341973722308386637495491447,=I2*365/G2
2022-01-18,FLX,ETH,3000,47326.27140364362163919696074861711,1355.339026222187842231988532079585,4.066017078666563526695965596238754,=I2*365/G2
2022-01-18,JBX,ETH,3000,1868.583320138786776644531016582647,1348.259360157063627571497706198357,4.04477808047119088271449311859507,=I2*365/G2
2022-01-18,MRT,USDC,3000,16277.513366,1346.593814,4.039781442,=I2*365/G2
2022-01-18,UMB,ETH,10000,2716.837646394031822472324512639418,1335.854519350211066318884178528936,13.35854519350211066318884178528936,=I2*365/G2
2022-01-18,1INCH,USDC,10000,2067009.482883197784103301092328199,1326.986478664120663282991438315347,13.26986478664120663282991438315347,=I2*365/G2
2022-01-18,ETH,ABLOCK,3000,1949.749634156984443500103831561841,1316.639988443328074271703891381772,3.949919965329984222815111674145316,=I2*365/G2
2022-01-18,BLANK,ETH,10000,1729.025839277535205828021461444851,1294.808360590933077723525125953054,12.94808360590933077723525125953054,=I2*365/G2
2022-01-18,PXP,ETH,10000,72572.07841094846073915406554504698,1281.764717500856092842967853046933,12.81764717500856092842967853046933,=I2*365/G2
2022-01-18,SATA,ETH,10000,30554.01245703340578846748715954779,1274.490113366171371960163449514511,12.74490113366171371960163449514511,=I2*365/G2
2022-01-18,OML,ETH,10000,44057.21717259125777135032035894264,1271.113009658858032507207555376011,12.71113009658858032507207555376011,=I2*365/G2
2022-01-18,FF,ETH,3000,490100.7264008246886131774050553881,1251.503050359190319649055062852081,3.754509151077570958947165188556243,=I2*365/G2
2022-01-18,BONDLY,ETH,10000,15974.6897078676711528409359386358,1242.416632267784325446565629483041,12.42416632267784325446565629483041,=I2*365/G2
2022-01-18,ETH,KNC,3000,68398.75669974537840499138583002542,1219.554885808943870279335799769995,3.658664657426831610838007399309985,=I2*365/G2
2022-01-18,AAA,ETH,3000,3036815.469661629854513490399028495,1203.815459938777367561493471160211,3.611446379816332102684480413480633,=I2*365/G2
2022-01-18,ETH,VETH,3000,24988.90799259495679985927461522117,1187.221984397630892953023741645706,3.561665953192892678859071224937118,=I2*365/G2
2022-01-18,🐟,DAI,500,32835.802534579547962125,1187.156645492241525433,0.5935783227461207627165,=I2*365/G2
2022-01-18,REQ,ETH,10000,1292.441415036289584726966360882523,1147.501459980386756732710207701298,11.47501459980386756732710207701298,=I2*365/G2
2022-01-18,BTSG,USDC,10000,49473.85183500000000000000000000001,1146.660652,11.46660652,=I2*365/G2
2022-01-18,NFTX,ETH,3000,10406.89667886185727901822508845202,1145.431001001112301610810064041048,3.436293003003336904832430192123143,=I2*365/G2
2022-01-18,ETH,HYVE,3000,858541.7349599284661321708477624002,1140.693050487860500764572208745262,3.422079151463581502293716626235786,=I2*365/G2
2022-01-18,UJENNY,ETH,10000,63312.75653431719416824049125072542,1135.190956096302496377762910247859,11.35190956096302496377762910247859,=I2*365/G2
2022-01-18,TOSA,ETH,10000,5725.91063592481541960010720358393,1098.220885767789446799335749191949,10.98220885767789446799335749191949,=I2*365/G2
2022-01-18,ETH,CLUB,3000,21039.48852437411107717912713421536,1093.592449346913887650815112339635,3.280777348040741662952445337018905,=I2*365/G2
2022-01-18,FOAM,ETH,3000,1415.383341919584230180008107351664,1087.55505318774370821421081243163,3.26266515956323112464263243729489,=I2*365/G2
2022-01-18,LGCY,ETH,3000,4765.509614015451592552066158438942,1087.286961223443602064303678324251,3.261860883670330806192911034972752,=I2*365/G2
2022-01-18,WILD,ETH,10000,52308.67166321884036794128847624856,1061.82388249579736121749678630859,10.6182388249579736121749678630859,=I2*365/G2
2022-01-18,RVP,ETH,3000,10203.65306225178589760147992019527,1057.814359144809803636052674553624,3.173443077434429410908158023660872,=I2*365/G2
2022-01-18,AA,ETH,3000,54434.92950032413139664516222353789,1050.291808938367812566705068605021,3.150875426815103437700115205815063,=I2*365/G2
2022-01-18,ETH,DAM,10000,43968.23014766354371728435639163583,1045.501610024976350286294565117054,10.45501610024976350286294565117054,=I2*365/G2
2022-01-18,UNT,ETH,3000,118564.3595872226292362135868741734,1045.331849121761428014124759041836,3.135995547365284284042374277125508,=I2*365/G2
2022-01-18,ETH,PAS,10000,26420.89744726988038171705436589942,1013.840124585415675043447014779753,10.13840124585415675043447014779753,=I2*365/G2
2022-01-18,BAKED,ETH,10000,39446.88713047149861745433846038226,1013.469631606378809355517160287255,10.13469631606378809355517160287255,=I2*365/G2
2022-01-18,USDC,BPRO,10000,13257.685848,995.324987,9.95324987,=I2*365/G2
2022-01-18,ETH,COTI,10000,62775.73061639860924996703791248977,992.7636153801393060545903066601025,9.927636153801393060545903066601025,=I2*365/G2
2022-01-18,XDEFI,USDC,10000,55662.314362,974.904178,9.74904178,=I2*365/G2
2022-01-18,ETH,GOVI,10000,13422.26663399522710463918428773898,944.0831661996560427610160613273025,9.440831661996560427610160613273025,=I2*365/G2
2022-01-18,NHT,ETH,10000,10536.31030936146782093236131301597,943.9076641468862155001002693307025,9.439076641468862155001002693307025,=I2*365/G2
2022-01-18,TRAC,ETH,10000,49394.34538869883467766090050537027,896.8563226798790403069274256335375,8.968563226798790403069274256335375,=I2*365/G2
2022-01-18,UCT,ETH,3000,16377.44448643130832642258797620278,895.491380050275324837995360609927,2.686474140150825974513986081829781,=I2*365/G2
2022-01-18,USDC,ETH,100,15481.42852600744589536463579979867,886.6074959119448719577199957119361,0.08866074959119448719577199957119361,=I2*365/G2
2022-01-18,SNTVT,ETH,10000,7730.953588266723035417560524261724,886.3224429486225127440491231057125,8.863224429486225127440491231057125,=I2*365/G2
2022-01-18,ETH,APEDOG,10000,5732.317427896576430122930854864025,856.276086297830981469293928045943,8.56276086297830981469293928045943,=I2*365/G2
2022-01-18,ETH,NETH,3000,26998.74528079327312377315460334326,848.920428459014618662656481988374,2.546761285377043855987969445965122,=I2*365/G2
2022-01-18,ETH,ONX,3000,49954.10094993435626362597634480286,834.2746219177387564540844001069245,2.502823865753216269362253200320774,=I2*365/G2
2022-01-18,BLT,ETH,10000,11669.84252664709593555886078170442,799.1409852239777324554037946128215,7.991409852239777324554037946128215,=I2*365/G2
2022-01-18,MANA,USDC,3000,33149.01979119736764171386535941786,791.320441,2.373961323,=I2*365/G2
2022-01-18,ETH,ERC20,10000,1952.717443311366153471250178119109,760.1007762315540905639128673582912,7.601007762315540905639128673582912,=I2*365/G2
2022-01-18,WOODIE20,ETH,10000,8470.796702189432204135660411501028,755.578552251615792912136836658264,7.55578552251615792912136836658264,=I2*365/G2
2022-01-18,DIA,ETH,3000,5495.686789022720946293633756086162,746.1385452338984566312662959135675,2.238415635701695369893798887740703,=I2*365/G2
2022-01-18,SPICE,ETH,10000,22827.41757029158309923055428813735,742.8986474887662604641834019878327,7.428986474887662604641834019878327,=I2*365/G2
2022-01-18,USDC,MFT,3000,17240.27179767537156602971901039812,698.44538,2.09533614,=I2*365/G2
2022-01-18,BOND,ETH,10000,24634.60814702129295605281889372292,695.089844072011649663714658696586,6.95089844072011649663714658696586,=I2*365/G2
2022-01-18,ETH,UBI,10000,49062.38467049045460445590265140596,690.500410969501305838473901243993,6.90500410969501305838473901243993,=I2*365/G2
2022-01-18,SMT,ETH,3000,36765.16172541649832998828537024987,679.4773508859332548713593768935786,2.038432052657799764614078130680736,=I2*365/G2
2022-01-18,ETH,WOA,10000,556098.9875413983713554246263926377,665.90899128171961101662322346449,6.6590899128171961101662322346449,=I2*365/G2
2022-01-18,CHEETH,ETH,10000,30609.56853770980159634353634582575,664.8334858857470539292362172604839,6.648334858857470539292362172604839,=I2*365/G2
2022-01-18,ETH,SENSO,3000,20291.40584774044237174299379649865,660.7391562238361368001024462440735,1.982217468671508410400307338732221,=I2*365/G2
2022-01-18,ETH,RARI,10000,96219.3016229875895819946686040084,658.287282785645955909695859037561,6.58287282785645955909695859037561,=I2*365/G2
2022-01-18,TWIGS,ETH,10000,2978.445758505526883395971849686342,652.487914125733437056534029121433,6.52487914125733437056534029121433,=I2*365/G2
2022-01-18,ETH,XRPC,10000,931.7166200327561638730075787749098,651.6246967331941534880375935019839,6.516246967331941534880375935019839,=I2*365/G2
2022-01-18,LINK,AAVE,3000,2668.851694638702449872740007063337,647.256066285619061232169166576064,1.941768198856857183696507499728192,=I2*365/G2
2022-01-18,ETH,CUBE,10000,794361.0867566303528078590102112601,640.743875326743285061806569704438,6.40743875326743285061806569704438,=I2*365/G2
2022-01-18,UNI,DAI,3000,24840.63213450282596952558460876583,634.403259562303161963,1.903209778686909485889,=I2*365/G2
2022-01-18,GMT,ETH,3000,3483803.796017370672009962790681185,630.520595320873271354866081629761,1.891561785962619814064598244889283,=I2*365/G2
2022-01-18,ETH,MON,3000,1.835856116196752197097930765440787,625.4451396441693826529019946764696,1.876335418932508147958705984029409,=I2*365/G2
2022-01-18,ESOV,ETH,3000,25479.78827927624916680905856492128,623.621171323084687331013249702733,1.870863513969254061993039749108199,=I2*365/G2
2022-01-18,ETH,SIMP,10000,33476.60721280487337449420291494468,616.6121734366831601121050510142315,6.166121734366831601121050510142315,=I2*365/G2
2022-01-18,JPYC,USDC,500,2265.533991,606.797808,0.303398904,=I2*365/G2
2022-01-18,SAND,USDC,10000,343686.1940178802562790275450954646,602.958514,6.02958514,=I2*365/G2
2022-01-18,MANA,ETH,10000,602226.9890667580034978622755770354,586.927725050309407409691137058472,5.86927725050309407409691137058472,=I2*365/G2
2022-01-18,DAO,USDC,3000,16740.63976,583.297708,1.749893124,=I2*365/G2
2022-01-18,GREEN,ETH,3000,3456.860586815403309075715170247925,580.8490002905999591270032654936163,1.742547000871799877381009796480849,=I2*365/G2
2022-01-18,TRIAS,ETH,3000,375.1852476512048306381832902097987,566.1517631655674106365155407885206,1.698455289496702231909546622365562,=I2*365/G2
2022-01-18,IQ,ETH,3000,25655.60801404076904640282740367961,558.431048154394980980629362859984,1.675293144463184942941888088579952,=I2*365/G2
2022-01-18,ETH,LPC,3000,62367.66169180325929699663084440753,558.064730163381895797124867133169,1.674194190490145687391374601399507,=I2*365/G2
2022-01-18,ETH,CRV,3000,209553.908813770437550144199054456,551.703371921500737922703272108632,1.655110115764502213768109816325896,=I2*365/G2
2022-01-18,ART,ETH,10000,1693.515217234830765246388902824105,549.0634156723394039128197519423027,5.490634156723394039128197519423027,=I2*365/G2
2022-01-18,STC,ETH,10000,116666.2059614455205044574097712568,547.2934846152195157656316806331207,5.472934846152195157656316806331207,=I2*365/G2
2022-01-18,XP,ETH,10000,62519.61729320306204528349621993116,528.064302201608560097800708954795,5.28064302201608560097800708954795,=I2*365/G2
2022-01-18,RPL,ETH,10000,77175.41755297136454428637996816534,521.939373101113024585086043488396,5.21939373101113024585086043488396,=I2*365/G2
2022-01-18,HEX,USDC,10000,26000.60888783397263616267158007962,517.180246,5.17180246,=I2*365/G2
2022-01-18,G$,ETH,3000,9696.957114194590072893929070559273,507.5674490494265369864071273470035,1.522702347148279610959221382041011,=I2*365/G2
2022-01-18,EXRD,USDC,3000,17785.29751839997109992312040515036,487.416237,1.462248711,=I2*365/G2
2022-01-18,USDT,RARI,3000,10605.9531735244791465897318871339,482.534774,1.447604322,=I2*365/G2
2022-01-18,UNI,USDC,500,355014.0079177552140500970551396433,481.338935,0.2406694675,=I2*365/G2
2022-01-18,MM,ETH,3000,714191.668010636955416803925235901,480.7170923086344296426621391414642,1.442151276925903288927986417424393,=I2*365/G2
2022-01-18,AGVC,ETH,3000,589.7007656877817582174047736544155,455.204363555687381581730765467829,1.365613090667062144745192296403487,=I2*365/G2
2022-01-18,MYST,ETH,3000,2752.800235572794462759567502909958,430.6562844671941334414366660057351,1.291968853401582400324309998017205,=I2*365/G2
2022-01-18,WHALE,ETH,3000,2430.500429520775173974444328027351,429.3910056345955681012294910575292,1.288173016903786704303688473172588,=I2*365/G2
2022-01-18,₡ABIN,ETH,3000,13902.24793001655949298739285879667,428.5137644316812724167978305077476,1.285541293295043817250393491523243,=I2*365/G2
2022-01-18,UNI,ETH,500,32113.25038908646388348001893645277,415.5647201696125042978555414057742,0.2077823600848062521489277707028872,=I2*365/G2
2022-01-18,ETH,CGLD,10000,5106.917967863360579051584332462441,414.0980238718775081260901243583952,4.140980238718775081260901243583952,=I2*365/G2
2022-01-18,JASMY,USDT,10000,138682.510529,411.328433,4.11328433,=I2*365/G2
2022-01-18,ENX,USDT,3000,9375.821789,408.634072,1.225902216,=I2*365/G2
2022-01-18,SKL,ETH,10000,3657.1611243885384102873351855539,406.5105693347271890684805809936106,4.065105693347271890684805809936106,=I2*365/G2
2022-01-18,C20,ETH,10000,488552.4376762053931737534449608552,402.2483526366309483628380598803552,4.022483526366309483628380598803552,=I2*365/G2
2022-01-18,FEI,USDC,100,998028.28829346750565401,400.690407451802230301,0.0400690407451802230301,=I2*365/G2
2022-01-18,DYDX,USDT,3000,1495586.050811421590460278000148564,394.577151,1.183731453,=I2*365/G2
2022-01-18,MATIC,ETH,500,10591.9876047665325185480523346044,394.055229481682033478203635897423,0.1970276147408410167391018179487115,=I2*365/G2
2022-01-18,ETH,FOX,3000,12568.54180462279260500485488012723,392.0312803741854879377716779095463,1.176093841122556463813315033728639,=I2*365/G2
2022-01-18,USDC,WRLD,10000,5635.745722205249545910674447585044,391.487021,3.91487021,=I2*365/G2
2022-01-18,LPL,ETH,10000,30099.23066404331206857463489769177,374.2631957840992892500564470069009,3.742631957840992892500564470069009,=I2*365/G2
2022-01-18,ETH,T,10000,18437.86862538376032829984336132959,371.8599542151515274677284363758383,3.718599542151515274677284363758383,=I2*365/G2
2022-01-18,ETH,NFTK,3000,57099.95838673087402113009068837484,349.149703090677177972261505248546,1.047449109272031533916784515745638,=I2*365/G2
2022-01-18,ETH,KCS,10000,63737.41658046007774493335201284984,332.2711238710608426808981417183547,3.322711238710608426808981417183547,=I2*365/G2
2022-01-18,ETH,MBMX,500,159.9174479602803077386814934651047,330.8441621636438205466712901522936,0.1654220810818219102733356450761468,=I2*365/G2
2022-01-18,TRANCHE-AMPL-A,USDT,10000,28894.211838,326,3.26,=I2*365/G2
2022-01-18,ETH,PUSH,3000,6692.540337175006586051449354049273,321.6728288938446882274509905015741,0.9650184866815340646823529715047223,=I2*365/G2
2022-01-18,WGT,USDT,10000,1814.608737,320,3.2,=I2*365/G2
2022-01-18,ETH,RLY,10000,26199.11564823226904977653414503552,316.1777569770925560013998507464801,3.161777569770925560013998507464801,=I2*365/G2
2022-01-18,VICA,ETH,500,3683.138080195994369073002631936338,314.5038475998938015526410775732812,0.1572519237999469007763205387866406,=I2*365/G2
2022-01-18,KYL,ETH,10000,13888.43075859852191093468745009435,311.9439132595784449886442776074189,3.119439132595784449886442776074189,=I2*365/G2
2022-01-18,DSLA,ETH,3000,71662.35379988894036045625530561482,311.7245563268284477855165991614811,0.9351736689804853433565497974844433,=I2*365/G2
2022-01-18,JCR,ETH,3000,829581.8492829725969262442324885769,311.3728021296017053001697652737764,0.9341184063888051159005092958213292,=I2*365/G2
2022-01-18,SQUIG,ETH,3000,361.1759521359894653053087119916452,310.4511069964858658223410098188346,0.9313533209894575974670230294565038,=I2*365/G2
2022-01-18,ETH,ZINU,3000,1600.370795107901693785188423849755,303.6010461800818214974140105390794,0.9108031385402454644922420316172383,=I2*365/G2
2022-01-18,ETH,GIV,10000,21401.89016543717941672786882864283,300.6821007927811560663620882580619,3.006821007927811560663620882580619,=I2*365/G2
2022-01-18,COLORWASTE,ETH,10000,3902.030299574076873567071163935732,297.1494689313737336886627167607259,2.971494689313737336886627167607259,=I2*365/G2
2022-01-18,ETH,VDR,3000,155611.3045319428927489836679719597,294.5006696939476001317427352598089,0.8835020090818428003952282057794267,=I2*365/G2
2022-01-18,GDAO,ETH,3000,4759.777817615694508753457819964997,278.561874230986007118121811478911,0.835685622692958021354365434436733,=I2*365/G2
2022-01-18,VVT,USDC,10000,17952.44437,269.713905,2.69713905,=I2*365/G2
2022-01-18,FARM,ETH,3000,15287.63802054011948185114526841192,261.1112563742378688184018584783551,0.7833337691227136064552055754350653,=I2*365/G2
2022-01-18,WBYTZ,ETH,3000,1691.800334319486629561560467616469,259.8831437468863427848584547638875,0.7796494312406590283545753642916625,=I2*365/G2
2022-01-18,ETH,XED,3000,8663.504140099382623497279137619446,259.3408972929315503549551517441686,0.7780226918787946510648654552325058,=I2*365/G2
2022-01-18,ETH,SWEETS,3000,4433.196787785844663770149150309805,254.8285545400226813657294222302484,0.7644856636200680440971882666907452,=I2*365/G2
2022-01-18,ETH,OMG,3000,4259.451953181566704316922655928164,250.2165860412128323136990616872934,0.7506497581236384969410971850618802,=I2*365/G2
2022-01-18,WOO,ETH,10000,4336.182976099098608314420843077613,247.4667372684256468370814855560485,2.474667372684256468370814855560485,=I2*365/G2
2022-01-18,BAO,ETH,10000,4165.136407756475384012537578034693,245.5430833949989749347917430827554,2.455430833949989749347917430827554,=I2*365/G2
2022-01-18,WBTC,SHIB,10000,10766.33846200136588050483522895598,245.0469103367507983976890217497563,2.450469103367507983976890217497563,=I2*365/G2
2022-01-18,USDC,ETHV,10000,121298.529921,236.947881,2.36947881,=I2*365/G2
2022-01-18,LIMIT,ETH,10000,79356.59292943313551980864900637594,233.9499661179183687481807918479744,2.339499661179183687481807918479744,=I2*365/G2
2022-01-18,WBTC,DAI,3000,45955.07696139998601053752440648784,230.2418668913856266048618347521855,0.6907256006741568798145855042565565,=I2*365/G2
2022-01-18,CAT,ETH,10000,4880.595990257462577897641054200608,228.5213429614631517337165869376089,2.285213429614631517337165869376089,=I2*365/G2
2022-01-18,ANT,ETH,10000,2755.431059894691159767453536455881,227.0497601039487030590240009515946,2.270497601039487030590240009515946,=I2*365/G2
2022-01-18,SPELL,USDC,10000,7962.573949282814935930207362069797,221.244321,2.21244321,=I2*365/G2
2022-01-18,SHIB,USDT,3000,9314.70979907791053618226668717537,208.169883,0.624509649,=I2*365/G2
2022-01-18,STOS,ETH,3000,1214.427356721865581564619620535733,198.595499734500758424597255203421,0.595786499203502275273791765610263,=I2*365/G2
2022-01-18,TEL,ETH,3000,1028305.693582275384834849518215324,192.6901554609635593339139885365331,0.5780704663828906780017419656095993,=I2*365/G2
2022-01-18,CR7,ETH,3000,10.31799351390964108924346994150535,189.4766878901152902056888927394797,0.5684300636703458706170666782184391,=I2*365/G2
2022-01-18,WBNB,ETH,3000,1309370.644312253950809168923898546,186.4526906997024085989640450763481,0.5593580720991072257968921352290444,=I2*365/G2
2022-01-18,$GHOST,ETH,10000,456.8324524628375216531089006999831,174.6257723478062780858514454778309,1.746257723478062780858514454778309,=I2*365/G2
2022-01-18,BAL,ETH,3000,5346.415852875864487023958920211263,174.6042855252056094279685382028948,0.5238128565756168282839056146086844,=I2*365/G2
2022-01-18,CLONEX,ETH,10000,44472.84523101532837418554495320761,172.5540817935959921098474522488807,1.725540817935959921098474522488807,=I2*365/G2
2022-01-18,ETH,ID,3000,2184.726243681615172809277331635208,170.7100106025983987676225047562126,0.5121300318077951963028675142686378,=I2*365/G2
